PDX,Portland International,OR,Portland,45.58872222,-122.5975
TTD,Portland-Troutdale,OR,Portland,45.54936889,-122.4012519
S39,Prineville,OR,Prineville,44.28699389,-120.9038328
RDM,Roberts Field,OR,Redmond,44.25406722,-121.1499633
RBG,Roseburg Regional,OR,Roseburg,43.23878306,-123.3558617
SLE,McNary Field,OR,Salem,44.90952778,-123.0025
SPB,Scappoose,OR,Scappoose,45.77250444,-122.8623611
56S,Seaside Municipal,OR,Seaside,46.01649694,-123.9054167
TMK,Tillamook,OR,Tillamook,None,None
35S,Wasco State,OR,Wasco,45.58944444,-120.6741667
ABE,Lehigh Valley International,PA,Allentown,40.65236278,-75.44040167
XLL,Allentown Queen City Municipal,PA,Allentown,None,None
AOO,Altoona/Blair County,PA,Altoona,40.29637222,-78.32002306
LOM,Wings Field,PA,Ambler,None,None
AVP,Wilkes-Barre/Scranton International,PA,Avoca,41.33814944,-75.7242675
BVI,Beaver County,PA,Beaver Falls,40.77248083,-80.39142556
PJC,Zelienople Municipal,PA,Beaver Falls,None,None
HMZ,Bedford County,PA,Bedford,40.08536861,-78.51221778
N13,Bloomsburg Municipal,PA,Bloomsburg,40.99778111,-76.43605583
BFD,Bradford Regional,PA,Bradford,41.80306778,-78.64012083
DUJ,Dubois Regional,PA,Brookville,41.17826611,-78.89869778
BTP,Pittsburgh/Butler Regional,PA,Butler,40.77692611,-79.94972417
N68,Franklin County Regional,PA,Chambersburg,39.97295167,-77.64326778
AXQ,Clarion County,PA,Clarion,None,None
FIG,Clearfield-Lawrence,PA,Clearfield,41.04861306,-78.41310306
MQS,Chester County G O Carlson,PA,Coatesville,None,None
VVS,Joseph A Hardy Connellsville,PA,Connellsville,None,None
8G2,Corry-Lawrence,PA,Corry,41.90755611,-79.64105083
DYL,Doylestown,PA,Doylestown,40.33305028,-75.12233833
9G8,Ebensburg,PA,Ebensburg,40.46121083,-78.77524389
ERI,Erie International/Tom Ridge Field,PA,Erie,42.08202139,-80.17621556
FKL,Venango Regional,PA,Franklin,41.37787361,-79.86036167
W05,Gettysburg Regional,PA,Gettysburg,39.84092833,-77.27415139
4G1,Greenville Municipal,PA,Greenville,41.44683167,-80.39126167
29D,Grove City,PA,Grove City,41.14597611,-80.16592194
MDT,Harrisburg International,PA,Harrisburg,40.19349528,-76.76340361
HZL,Hazleton Regional,PA,Hazleton,40.98677778,-75.99488889
IDI,Indiana County/Jimmy Stewart Field,PA,Indiana,40.63222222,-79.10552778
JST,John Murtha Johnstown/Cambria County,PA,Johnstown,40.31611111,-78.83394444
LBE,Arnold Palmer Regional,PA,Latrobe,40.27594,-79.40479722
22N,Jake Arner Memorial,PA,Lehighton,40.80950889,-75.76149639
LNS,Lancaster,PA,Lititz,40.12171528,-76.29609778
LHV,William T Piper Memorial,PA,Lock Haven,41.13618028,-77.42053556
GKJ,Port Meadville,PA,Meadville,41.62652667,-80.2147275
MPO,Pocono Mountains Regional,PA,Mount Pocono,41.1374775,-75.37887833
UCP,New Castle Municipal,PA,New Castle,41.02533778,-80.41337194
CXY,Capital City,PA,New Cumberland Army Depot,40.21713889,-76.85147222
PHL,Philadelphia International,PA,Philadelphia,39.87195278,-75.24114083
PNE,Northeast Philadelphia,PA,Philadelphia,40.08194417,-75.01058667
PSB,Mid-State,PA,Philipsburg,40.88439139,-78.08734167
PIT,Pittsburgh International,PA,Pittsburgh,40.49146583,-80.23287083
N47,Pottstown Municipal,PA,Pottstown,40.26040083,-75.67085306
PTW,Heritage Field,PA,Pottstown,40.23957167,-75.55662528
ZER,Schuylkill County/Joe Zerbey,PA,Pottsville,40.70644889,-76.37314667
N35,Punxsutawney Municipal,PA,Punxsutawney,40.96667472,-78.93000528
UKT,Quakertown,PA,Quakertown,40.43521194,-75.38192861
RDG,Reading Regional/Carl A Spaatz Field,PA,Reading,40.3785,-75.96525
RVL,Mifflin County,PA,Reedsville,40.67737417,-77.62682833
SEG,Penn Valley,PA,Selinsgrove,40.82052917,-76.86377611
N79,Northumberland County,PA,Shamokin,40.83692306,-76.55245611
2G9,Somerset County,PA,Somerset,40.03911111,-79.01455556
OYM,St Marys Municipal,PA,St. Marys,41.41247778,-78.50263139
UNV,State College Regional,PA,State College,40.84927778,-77.84869444
6G1,Titusville,PA,Titusville,41.60880861,-79.74133111
N57,New Garden,PA,Toughkenamon,39.83052639,-75.76974472
N27,Bradford County,PA,Towanda,41.74324028,-76.44457083
AFJ,Washington County,PA,Washington,40.13648833,-80.29020083
N38,Grand Canyon Regional,PA,Wellsboro,41.72790028,-77.39651139
OQN,Brandywine Regional,PA,West Chester,None,None
AGC,Allegheny County,PA,West Mifflin,40.35440139,-79.93016889
FWQ,Rostraver,PA,West Newton,None,None
WBW,Wilkes-Barre Wyoming Valley,PA,Wilkes-Barre,41.29717222,-75.85120556
IPT,Williamsport Regional,PA,Williamsport,41.24183583,-76.92109556
BID,Block Island State,RI,Block Island,41.16811889,-71.57784167
UUU,Newport State,RI,Newport,41.53243972,-71.28154389
OQU,Quonset State,RI,North Kingstown,41.5971525,-71.41215333
SFZ,North Central State,RI,Pawtucket,41.92076333,-71.49138139
PVD,Rhode Island Tf Green International,RI,Warwick,41.72399917,-71.42822111
WST,Westerly State,RI,Westerly,41.34961694,-71.80337778
AIK,Aiken Regional,SC,Aiken,33.64955556,-81.68447222
AQX,Allendale County,SC,Allendale,None,None
AND,Anderson Regional,SC,Anderson,34.49494444,-82.70902778
PHH,Robert F Swinnie,SC,Andrews,33.45169472,-79.52620111
99N,Bamberg County,SC,Bamberg,33.30515528,-81.10898917
BNL,Barnwell Regional,SC,Barnwell,33.25777778,-81.38833333
ARW,Beaufort Exec,SC,Beaufort,None,None
BBP,Marlboro County Jetport - H E Avent Field,SC,Bennettsville,34.62170861,-79.73435944
52J,Lee County/Butters Field,SC,Bishopville,34.24459889,-80.23729333
CDN,Woodward Field,SC,Camden,34.28358333,-80.56486111
CHS,Charleston AFB/International,SC,Charleston,32.89864639,-80.04050583
JZI,Charleston Exec,SC,Charleston,32.70086111,-80.00291667
CQW,Cheraw Municipal/Lynch Bellinger Field,SC,Cheraw,None,None
DCM,Chester Catawba Regional,SC,Chester,None,None
CAE,Columbia Metro,SC,Columbia,33.93884,-81.11953944
CUB,Jim Hamilton L B Owens,SC,Columbia,33.97047222,-80.99525
HYW,Conway-Horry County,SC,Conway,33.8285,-79.12216667
UDG,Darlington County,SC,Darlington,34.44919444,-79.89036111
FLO,Florence Regional,SC,Florence,34.18536111,-79.72388889
GGE,Georgetown County,SC,Georgetown,33.31169444,-79.31958333
GMU,Greenville Downtown,SC,Greenville,34.84794444,-82.35
GYH,Donaldson Field,SC,Greenville,34.75831917,-82.376415
GRD,Greenwood County,SC,Greenwood,34.24872222,-82.15908333
GSP,Greenville Spartanburg International,SC,Greer,34.89566722,-82.21885833
HVS,Hartsville Regional,SC,Hartsville,34.40308333,-80.11922222
HXD,Hilton Head,SC,Hilton Head Island,32.22436111,-80.69747222
CKI,Williamsburg Regional,SC,Kingstree,33.71722222,-79.85697222
LKR,Lancaster County-Mc Whirter Field,SC,Lancaster,34.72291667,-80.85458333
LUX,Laurens County,SC,Laurens,None,None
5J9,Twin City,SC,Loris,34.08848361,-78.86462028
MNI,Santee Cooper Regional,SC,Manning,33.58711111,-80.20866667
MAO,Marion County,SC,Marion,34.18116667,-79.33472222
MKS,Berkeley County,SC,Moncks Corner,None,None
LRO,Mt Pleasant Regional-Faison Field,SC,Mount Pleasant,None,None
MYR,Myrtle Beach International,SC,Myrtle Beach,33.67975,-78.92833333
EOE,Newberry County,SC,Newberry,None,None
CRE,Grand Strand,SC,North Myrtle Beach,33.81175,-78.72394444
OGB,Orangeburg Municipal,SC,Orangeburg,33.46094444,-80.85891667
PYG,Pageland,SC,Pageland,34.74213889,-80.34519444
6J0,Lexington County,SC,Pelion,33.79463889,-81.24586111
LQK,Pickens County,SC,Pickens,34.80997222,-82.70288889
3J1,Ridgeland-Claude Dean,SC,Ridgeland,32.49268694,-80.99233028
UZA,Rock Hill/York County/Bryant Field,SC,Rock Hill,34.98783333,-81.05716667
6J4,Saluda County,SC,Saluda,33.92680111,-81.79455306
CEU,Oconee County Regional,SC,Seneca,34.67205556,-82.88644444
SPA,Spartanburg Downtown Memorial/Simpson Field,SC,Spartanburg,34.91572222,-81.9565
6J2,St George,SC,St. George,33.1955,-80.50847222
DYB,Summerville,SC,Summerville,33.06344444,-80.27933333
SMS,Sumter,SC,Sumter,33.99569444,-80.3615
RBW,Lowcountry Regional,South Carolina,Walterboro,32.92052778,-80.64125
FDW,Fairfield County,SC,Winnsboro,34.31547222,-81.10880556
SUO,Rosebud Sioux Tribal,SD,- Rosebud,None,None
ABR,Aberdeen Regional,SD,Aberdeen,45.44905556,-98.42183333
EFC,Belle Fourche Municipal,SD,Belle Fourche,44.7342075,-103.8619925
6V5,Bison Municipal,SD,Bison,None,None
BTN,Britton Municipal,SD,Britton,45.81522222,-97.74313889
BKX,Brookings Regional,SD,Brookings,44.30483333,-96.81694444
9D2,Harding County,SD,Buffalo,45.58055222,-103.5296356
7G9,Canton Municipal,SD,Canton,None,None
9V9,Chamberlain Municipal,SD,Chamberlain,43.76612222,-99.32134
8D7,Clark County,SD,Clark,44.89570278,-97.71191361
CUT,Custer County,SD,Custer,43.73331611,-103.6176947
6E5,Wilder,SD,De Smet,None,None
84D,Cheyenne Eagle Butte,SD,Eagle Butte,44.984375,-101.2510417
6V0,Edgemont Municipal,SD,Edgemont,43.29525056,-103.8435325
3W8,Eureka Municipal,SD,Eureka,None,None
D07,Faith Municipal,SD,Faith,45.03609417,-102.0198803
3FU,Faulkton Municipal,SD,Faulkton,45.03191861,-99.11566417
4P3,Flandreau Municipal,SD,Flandreau,None,None
0D8,Gettysburg Municipal,SD,Gettysburg,44.98730556,-99.9535
9D1,Gregory Municipal - Flynn Field,SD,Gregory,43.22174722,-99.4033
9D0,Highmore Municipal,SD,Highmore,44.54165056,-99.44622306
HSR,Hot Springs Municipal,SD,Hot Springs,43.36824528,-103.3881378
8D9,Howard Municipal,SD,Howard,44.02914056,-97.53784778
HON,Huron Regional,SD,Huron,44.38520056,-98.2285425
5V8,Kadoka Municipal,SD,Kadoka,43.83332611,-101.4970881
LEM,Lemmon Municipal,SD,Lemmon,45.91869722,-102.1061778
9F8,Hoven Municipal,SD,Lowry,None,None
MDS,Madison Municipal,SD,Madison,44.01597222,-97.08593333
9V6,Martin Municipal,SD,Martin,43.16564083,-101.7126953
5P2,Mc Laughlin Municipal,SD,McLaughlin,None,None
1D1,Milbank Municipal,SD,Milbank,45.23053806,-96.56596556
MKA,Miller Municipal,SD,Miller,44.52524444,-98.95811444
MHE,Mitchell Municipal,SD,Mitchell,43.77483333,-98.03861111
MBG,Mobridge Municipal,SD,Mobridge,45.54650361,-100.4079192
8F6,Murdo Municipal,SD,Murdo,None,None
98D,Onida Municipal,SD,Onida,44.70414917,-100.1087353
8V3,Parkston Municipal,SD,Parkston,None,None
PHP,Philip,SD,Philip,44.04862722,-101.5990603
PIR,Pierre Regional,SD,Pierre,44.38267694,-100.285965
IEN,Pine Ridge,SD,Pine Ridge,43.02257694,-102.5110728
1D3,Platte Municipal,SD,Platte,43.40332833,-98.82952972
5P5,Presho Municipal,SD,Presho,None,None
RAP,Rapid City Regional,SD,Rapid City,44.04532139,-103.0573708
1D8,Redfield Municipal,SD,Redfield,44.86247611,-98.52953972
FSD,Joe Foss Field,SD,Sioux Falls,43.58135111,-96.74170028
8D3,Sisseton Municipal,SD,Sisseton,45.67079278,-96.99619167
SPF,Black Hills-Clyde Ice Field,SD,Spearfish,44.48022222,-103.7768889
Y03,Springfield Municipal,SD,Springfield,42.87999833,-97.90117972
49B,Sturgis Municipal,SD,Sturgis,None,None
Y14,Marv Skie-Lincoln County,SD,Tea,43.45747694,-96.80199528
VMR,Harold Davidson Field,SD,Vermillion,42.76528917,-96.93425472
AGZ,Wagner Municipal,SD,Wagner,43.06332694,-98.29618972
6V4,Wall Municipal,SD,Wall,43.99498861,-102.2504367
ATY,Watertown Regional,SD,Watertown,44.91398056,-97.15471944
1D7,The Sigurd Anderson,SD,Webster,45.29329111,-97.51369889
4X4,Wessington Springs,SD,Wessington Springs,None,None
ICR,Winner Regional,SD,Winner,None,None
YKN,Chan Gurney Municipal,SD,Yankton,42.91669444,-97.38594444
TYS,McGhee Tyson,TN,Alcoa,35.81248722,-83.99285583
MMI,McMinn County,TN,Athens,35.39730333,-84.56256861
M08,William L Whitehurst Field,TN,Bolivar,35.21445944,-89.04336222
TRI,Tri-Cities,TN,Bristol/Johnson/Kingsport,36.47521417,-82.40742056
0M4,Benton County,TN,Camden,36.01122694,-88.12328833
GHM,Centerville Municipal,TN,Centerville (CCD),35.83742722,-87.445375
CHA,Lovell Field,TN,Chattanooga,35.03526833,-85.20378778
CKV,Outlaw Field,TN,Clarksville,36.62188083,-87.41495361
RZR,Cleveland Regional Jetport,TN,Cleveland,None,None
M29,Hassell Field,TN,Clifton,35.38507528,-87.96752833
MRC,Maury County Regional,TN,Columbia/Mount Pleasant,35.55413889,-87.17891667
1A3,Martin Campbell Field,TN,Copperhill,35.01619111,-84.34631083
M04,Covington Municipal,TN,Covington,35.583365,-89.58722167
CSV,Crossville Memorial-Whitson Field,TN,Crossville,35.95129194,-85.08497806
PVE,Beech River Regional,TN,Darden,None,None
2A0,Mark Anton,TN,Dayton,35.48624611,-84.93109722
M02,Dickson Municipal,TN,Dickson,36.12931722,-87.43007056
DYR,Dyersburg Regional,TN,Dyersburg,35.99850694,-89.40608333
0A9,Elizabethton Municipal,TN,Elizabethton,36.37094306,-82.17374111
FYM,Fayetteville Municipal,TN,Fayetteville,35.05836278,-86.56441139
1A7,Jackson County,TN,Gainesboro,36.39728139,-85.64164278
XNX,Music City Exec,TN,Gallatin,None,None
GCY,Greeneville Municipal,TN,Greeneville,36.19299083,-82.81507028
M53,Humboldt Municipal,TN,Humboldt,35.80218,-88.87494944
HZD,Carroll County,TN,Huntingdon,36.08930722,-88.46329778
JAU,Colonel Tommy C Stiner Airfield,TN,Jacksboro,36.33457556,-84.16234472
MKL,McKellar-Sipes Regional,TN,Jackson,35.59987944,-88.91561611
2A1,Jamestown Municipal,TN,Jamestown,36.34970833,-84.94664472
APT,Marion County/Brown Field,TN,Jasper,35.06067778,-85.58531667
DKX,Knoxville Downtown Island,TN,Knoxville,35.96383361,-83.87365389
3M7,Lafayette Municipal,TN,Lafayette,36.518375,-86.05828083
2M2,Lawrenceburg-Lawrence County,TN,Lawrenceburg,35.2343025,-87.25793222
M54,Lebanon Municipal,TN,Lebanon,36.19041667,-86.31569444
LUG,Ellington,TN,Lewisburg,35.506975,-86.80388611
M15,James Tucker,TN,Linden,35.59590306,-87.87669361
8A3,Livingston Municipal,TN,Livingston,36.41217389,-85.31154861
MNV,Monroe County,TN,Madisonville,35.54537222,-84.380235
RNC,Warren County Memorial,TN,McMinnville,35.69870944,-85.84381722
M01,General Dewitt Spain,TN,Memphis,35.20069278,-90.05397694
MEM,Memphis International,TN,Memphis,35.04241667,-89.97666667
2M8,Charles W Baker,TN,Millington,35.27897583,-89.93147611
NQA,Millington/Memphis,TN,Millington,35.35666667,-89.87027778
MOR,Moore-Murrell,TN,Morristown,36.17939639,-83.37544944
6A4,Johnson County,TN,Mountain City,36.41789833,-81.82511528
MBT,Murfreesboro Municipal,TN,Murfreesboro,35.87748444,-86.37753222
BNA,Nashville International,TN,Nashville,36.12447667,-86.67818222
JWN,John C Tune,TN,Nashville,36.18236194,-86.88672278
SCX,Scott Municipal,TN,Oneida,36.45569444,-84.58575
PHT,Henry County,TN,Paris,36.33822472,-88.38287861
1M5,Douglas Hunter Field,TN,Portland,36.59287528,-86.47691028
GZS,Abernathy Field,TN,Pulaski,35.15371972,-87.05681444
RKW,Rockwood Municipal,TN,Ridgewood,35.922295,-84.68966278
RVN,Hawkins County,TN,Rogersville,36.45757917,-82.88503722
SNH,Savannah-Hardin County,TN,Savannah,35.17036,-88.21587
SZY,Robert Sibley,TN,Selmer,35.20295,-88.49836139
GKT,Gatlinburg-Pigeon Forge,TN,Sevierville,35.85775889,-83.52870472
UOS,Franklin County,TN,Sewanee,35.20397028,-85.89858889
SYI,Bomar Field/Shelbyville Municipal,TN,Shelbyville,35.56009889,-86.44249333
0A3,Smithville Municipal,TN,Smithville,35.98531194,-85.80931806
MQY,Smyrna,TN,Smyrna,36.00897944,-86.52007667
FYE,Fayette County,TN,Somerville,35.20592,-89.39441667
SRB,Upper Cumberland Regional,TN,Sparta,36.05593278,-85.5307475
M91,Springfield Robertson County,TN,Springfield,36.53726194,-86.92068917
3A2,New Tazewell Municipal,TN,Tazewell,36.41008417,-83.55546167
TGC,Gibson County,TN,Trenton,35.93245472,-88.84894028
THA,Tullahoma Regional/Wm Northern Field,TN,Tullahoma,35.38015694,-86.24602333
UCY,Everett-Stewart Regional,TN,Union City,36.38025,-88.98547778
0M5,Humphreys County,TN,Waverly,36.11659972,-87.73815889
BGF,Winchester Municipal,TN,Winchester,35.17753417,-86.06616722
ABI,Abilene Regional,TX,Abilene,32.41132,-99.68189722
ALI,Alice International,TX,Alice,27.74088889,-98.02694444
E38,Alpine-Casparis Municipal,TX,Alpine,30.38422222,-103.6835833
AMA,Rick Husband Amarillo International,TX,Amarillo,35.2193725,-101.7059272
T00,Chambers County,TX,Anahuac,29.77,-94.66361194
E11,Andrews County,TX,Andrews,32.33111111,-102.5295278
LBX,Texas Gulf Coast Regional,TX,Angleton,29.10863889,-95.46208056
GKY,Arlington Municipal,TX,Arlington,32.66241528,-97.09391139
T60,Stonewall County,TX,Aspermont,33.17231861,-100.1976044
F44,Athens Municipal,TX,Athens,32.16384778,-95.82835306
ATA,Hall-Miller Municipal,TX,Atlanta,33.101805,-94.19532694
AUS,Austin-Bergstrom International,TX,Austin,30.19453278,-97.66987194
BYY,Bay City Regional,TX,Bay City,None,None
BMT,Beaumont Municipal,TX,Beaumont,30.07044111,-94.21553806
BPT,Jack Brooks Regional,TX,Beaumont,29.95083333,-94.02069444
BEA,Beeville Municipal,TX,Beeville,None,None
BPG,Big Spring McMahon-Wrinkle,TX,Big Spring,None,None
F00,Jones Field,TX,Bonham,33.61172222,-96.17938889
BGD,Hutchinson County,TX,Borger,35.70004194,-101.3940536
0F2,Bowie Municipal,TX,Bowie,33.60166667,-97.77556
BBD,Curtis Field,TX,Brady,31.17816667,-99.32463889
BKD,Stephens County,TX,Breckenridge,32.71904694,-98.89099972
11R,Brenham Municipal,TX,Brenham,30.219,-96.37427778
XBP,Bridgeport Municipal,TX,Bridgeport,None,None
BFE,Terry County,TX,Brownfield,None,None
BRO,Brownsville/South Padre Island International,TX,Brownsville,25.90683333,-97.42586111
BWD,Brownwood Regional,TX,Brownwood,31.79362222,-98.95649528
CFD,Coulter Field,TX,Bryan,30.71569444,-96.33136111
BMQ,Burnet Municipal/Kate Craddock Field,TX,Burnet,30.73894444,-98.23858333
7F3,Caddo Mills Municipal,TX,Caddo Mills,33.03622222,-96.24313889
T35,Cameron Municipal Airpark,TX,Cameron,30.87935556,-96.97109694
HHF,Hemphill County,TX,Canadian,35.89530778,-100.4036397
CZT,Dimmit County,TX,Carrizo Springs,28.52225111,-99.82363444
4F2,Panola County-Sharpe Field,TX,Carthage,32.17608333,-94.29880556
CVB,Castroville Municipal,TX,Castroville,None,None
F17,Center Municipal,TX,Center,31.83158333,-94.15641667
LBR,Clarksville/Red River County-J D Trissell Field,TX,Clarksville,None,None
CPT,Cleburne Regional,TX,Cleburne,None,None
6R3,Cleveland Municipal,TX,Cleveland,30.35643,-95.00801472
7F7,Clifton Municipal/Isenhower Field,TX,Clifton,31.81682333,-97.56696361
COM,Coleman Municipal,TX,Coleman,31.84113889,-99.40361111
CLL,Easterwood Field,TX,College Station,30.58858944,-96.36382417
MKN,Comanche County-City,TX,Comanche,None,None
2F7,Commerce Municipal,TX,Commerce,33.29288889,-95.89641806
CXO,Conroe/North Houston Regional,TX,Conroe,30.35183333,-95.4144675
CRP,Corpus Christi International,TX,Corpus Christi,27.77036083,-97.50121528
CRS,C David Campbell Field-Corsicana Municipal,TX,Corsicana,32.02748861,-96.39803611
COT,Cotulla-La Salle County,TX,Cotulla,28.45825583,-99.22016389
DKR,Houston County,TX,Crockett,None,None
T71,Cuero Municipal,TX,Cuero,29.08358806,-97.26693417
DHT,Dalhart Municipal,TX,Dalhart,36.022585,-102.5472775
49T,Dallas Cbd,TX,Dallas,32.77333333,-96.80027778
ADS,Addison,TX,Dallas,32.96855944,-96.83644778
DAL,Dallas Love Field,TX,Dallas,32.84711389,-96.85177222
RBD,Dallas Exec,TX,Dallas,32.68086111,-96.86819444
LUD,Decatur Municipal,TX,Decatur,None,None
DRT,Del Rio International,TX,Del Rio,29.37181222,-100.9232339
DTO,Denton Enterprise,TX,Denton,33.20072167,-97.19797722
23R,Devine Municipal,TX,Devine,29.1384075,-98.94189028
T55,Dimmitt Municipal,TX,Dimmitt,None,None
DUX,Moore County,TX,Dumas,35.85792833,-102.0130978
ELA,Eagle Lake,TX,Eagle Lake,29.60301389,-96.32248444
5T9,Maverick County Memorial International,TX,Eagle Pass,28.85719361,-100.5122997
ETN,Eastland Municipal,TX,Eastland,32.41349167,-98.80975667
EBG,South Texas International at Edinburg,TX,Edinburg,None,None
26R,Jackson County,TX,Edna,29.00101,-96.58194667
ELP,El Paso International,TX,El Paso,31.80666667,-106.3778056
F41,Ennis Municipal,TX,Ennis,32.32969444,-96.66388889
E35,Fabens,TX,Fabens,31.51567306,-106.1471978
BKS,Brooks County,TX,Falfurrias,None,None
41F,Floydada Municipal,TX,Floydada,None,None
FST,Fort Stockton-Pecos County,TX,Fort Stockton,30.91566667,-102.9161389
AFW,Perot Field/Fort Worth Alliance,TX,Fort Worth,32.98763889,-97.31880556
DFW,Dallas-Fort Worth International,TX,Fort Worth,32.89595056,-97.0372
FTW,Fort Worth Meacham International,TX,Fort Worth,32.81977778,-97.36244444
FWS,Fort Worth Spinks,TX,Fort Worth,32.56522778,-97.30807778
T82,Gillespie County,TX,Fredericksburg,30.24369444,-98.90952778
GLE,Gainesville Municipal,TX,Gainesville,33.65136111,-97.19702778
GLS,Scholes International at Galveston,TX,Galveston,29.26532333,-94.86040667
T57,Garland/DFW Heloplex,TX,Garland,32.887625,-96.6836075
GOP,Gatesville Municipal,TX,Gatesville,None,None
GTU,Georgetown Exec,TX,Georgetown,30.67880889,-97.67938389
GYB,Giddings-Lee County,TX,Giddings,None,None
JXI,Fox Stephens Field / Gilmer Municipal,TX,Gilmer,None,None
07F,Gladewater Municipal,TX,Gladewater,32.52883861,-94.97174556
RPH,Graham Municipal,TX,Graham,None,None
GDJ,Granbury Regional,TX,Granbury,None,None
GPM,Grand Prairie Municipal,TX,Grand Prairie,32.69858333,-97.04652778
GYI,North Texas Regional/Perrin Field,TX,Grayson (County),None,None
GVT,Majors,TX,Greenville,33.06783889,-96.0653325
E19,Gruver Municipal,TX,Gruver,36.23372611,-101.4321894
MNZ,Hamilton Municipal,TX,Hamilton,31.66592639,-98.1486375
HRL,Valley International,TX,Harlingen,26.22850611,-97.65439389
15F,Haskell Municipal,TX,Haskell,33.19155556,-99.71793056
LHB,Hearne Municipal,TX,Hearne,None,None
HBV,Jim Hogg County,TX,Hebbronville,27.34955556,-98.73697222
RFI,Rusk County,TX,Henderson,None,None
HRX,Hereford Municipal,TX,Hereford,34.85761639,-102.3272017
INJ,Hillsboro Municipal,TX,Hillsboro,None,None
HDO,South Texas Regional at Hondo,TX,Hondo,29.35952778,-99.17666667
AXH,Houston/Southwest,TX,Houston,None,None
DWH,David Wayne Hooks Memorial,TX,Houston,30.06186111,-95.55277778
EFD,Ellington,TX,Houston,29.60733333,-95.15875
HOU,William P Hobby,TX,Houston,29.64541861,-95.27888889
IAH,George Bush Intcntl/Houston,TX,Houston,29.98047222,-95.33972222
IWS,West Houston,TX,Houston,29.81819444,-95.67261111
SGR,Sugar Land Regional,TX,Houston,29.62225306,-95.65652889
UTS,Huntsville Municipal,TX,Huntsville,30.74688667,-95.58716667
TFP,McCampbell-Porter,TX,Ingleside,None,None
21F,Jacksboro Municipal,TX,Jacksboro,33.228725,-98.14671083
JSO,Cherokee County,TX,Jacksonville,31.86933667,-95.21739028
JAS,Jasper County/Bell Field,TX,Jasper,30.89058333,-94.03483333
JCT,Kimble County,TX,Junction,30.51126,-99.76345528
2R9,Kenedy Regional,TX,Kenedy,28.8250075,-97.86558333
ERV,Kerrville Municipal/Louis Schreiner Field,TX,Kerrville,29.976735,-99.08567972
GRK,Robert Gray AAF,TX,Killeen,31.06489778,-97.82779778
ILE,Skylark Field,TX,Killeen,31.08583333,-97.6865
IKG,Kleberg County,TX,Kingsville,None,None
45R,Hawthorne Field,TX,Kountze,30.33633806,-94.25754361
3T5,Fayette Regional Air Center,TX,La Grange,29.90930556,-96.9505
T41,La Porte Municipal,TX,La Porte,29.66925,-95.06419444
RYW,Lago Vista Tx/Rusty Allen,TX,Lago Vista,None,None
LUV,Lamesa Municipal,TX,Lamesa,None,None
LZZ,Lampasas,TX,Lampasas,None,None
LNC,Lancaster Regional,TX,Lancaster,32.57919111,-96.71905111
LRD,Laredo International,TX,Laredo,27.54373861,-99.46154361
LLN,Levelland Municipal,TX,Levelland,None,None
T78,Liberty Municipal,TX,Liberty,30.07780556,-94.69855556
LIU,Littlefield Taylor Brown Municipal,TX,Littlefield,None,None
00R,Livingston Municipal,TX,Livingston,30.68586111,-95.01792778
AQO,Llano Municipal,TX,Llano,None,None
50R,Lockhart Municipal,TX,Lockhart,29.85033333,-97.67241667
GGG,East Texas Regional,TX,Longview,32.38486111,-94.71171
LBB,Lubbock Preston Smith International,TX,Lubbock,33.66363889,-101.8227778
LFK,Angelina County,TX,Lufkin,31.23401389,-94.75
MRF,Marfa Municipal,TX,Marfa,30.37147222,-104.0166944
ASL,Harrison County,TX,Marshall,32.5205,-94.30777778
MFE,McAllen International,TX,McAllen,26.17583333,-98.23861111
TKI,McKinney Ntl,TX,McKinney,33.17794778,-96.5905275
F21,Memphis Municipal,TX,Memphis,34.73958944,-100.5297008
HQZ,Mesquite Metro,TX,Mesquite,32.74696278,-96.53041722
LXY,Mexia-Limestone County,TX,Mexia,31.63983472,-96.51472222
MAF,Midland International Air And Space Port,TX,Midland,31.94252778,-102.2019139
MDD,Midland Airpark,TX,Midland,32.03652444,-102.1010278
JWY,Mid-Way Regional,TX,Midlothian,None,None
MWL,Mineral Wells Regional,TX,Mineral Wells,32.78160556,-98.060175
E01,Roy Hurd Memorial,TX,Monahans,31.58246583,-102.9090428
F85,Cochran County,TX,Morton,33.72926389,-102.7338183
OSA,Mount Pleasant Regional,TX,Mount Pleasant,None,None
F53,Franklin County,TX,Mount Vernon,33.21530583,-95.2374925
2T1,Muleshoe Municipal,TX,Muleshoe,34.18513639,-102.6410981
OCH,Nacogdoches A L Mangham Jr Regional,TX,Nacogdoches,31.57802778,-94.70954167
BAZ,New Braunfels Ntl,TX,New Braunfels,29.7045,-98.04222222
ODO,Odessa-Schlemeyer Field,TX,Odessa,31.92056722,-102.3870892
ONY,Olney Municipal,TX,Olney,33.35088056,-98.81916667
ORG,Orange County,TX,Orange,30.06916667,-93.80091667
OZA,Ozona Municipal,TX,Ozona,30.73528028,-101.2029719
PSX,Palacios Municipal,TX,Palacios,28.72751778,-96.2509675
PSN,Palestine Municipal,TX,Palestine,31.77969444,-95.70630556
PPA,Perry Lefors Field,TX,Pampa,35.61298806,-100.9962608
PRX,Cox Field,TX,Paris,33.63660667,-95.45073194
LVJ,Pearland Regional,TX,Pearland,29.52130556,-95.24216667
PEQ,Pecos Municipal,TX,Pecos,31.3823575,-103.5107017
